Date,Open,High,Low,Close,<TICKVOL>,Volume,<SPREAD>,Time,Filename
2022-11-14,16386.19,17185.01,15810.71,16402.28,4287942,0,901,00:00:00,BTCUSD_D1.csv
2022-11-15,16402.28,17126.5,16351.48,16904.77,3646928,0,901,00:00:00,BTCUSD_D1.csv
2022-11-16,16904.77,17009.65,16374.11,16544.08,3204297,0,901,00:00:00,BTCUSD_D1.csv
2022-11-17,16544.08,16763.5,16406.23,16688.28,2946136,0,901,00:00:00,BTCUSD_D1.csv
2022-11-18,16688.27,16998.96,16541.54,16646.72,2571477,0,901,00:00:00,BTCUSD_D1.csv
2022-11-19,16647.53,16721.88,16549.0,16675.17,1628324,0,901,00:00:00,BTCUSD_D1.csv
2022-11-20,16675.18,16817.59,16208.09,16277.79,2510043,0,895,00:00:00,BTCUSD_D1.csv
2022-11-21,16277.8,16352.62,15471.5,15643.72,3758985,0,901,00:00:00,BTCUSD_D1.csv
2022-11-22,15643.73,16307.88,15610.46,16141.99,3444631,0,901,00:00:00,BTCUSD_D1.csv
2022-11-23,16141.99,16699.74,16096.18,16482.91,3216927,0,901,00:00:00,BTCUSD_D1.csv
2022-11-24,16482.91,16807.61,16453.55,16548.16,2788041,0,901,00:00:00,BTCUSD_D1.csv
2022-11-25,16547.96,16649.5,16338.31,16497.3,2510148,0,901,00:00:00,BTCUSD_D1.csv
2022-11-26,16497.61,16695.87,16415.92,16511.26,2016519,0,901,00:00:00,BTCUSD_D1.csv
2022-11-27,16511.26,16594.97,16380.5,16573.66,1688965,0,901,00:00:00,BTCUSD_D1.csv
2022-11-28,16573.67,16592.62,15990.77,16195.45,2915740,0,901,00:00:00,BTCUSD_D1.csv
2022-11-29,16195.45,16543.55,16095.5,16460.87,2325358,0,901,00:00:00,BTCUSD_D1.csv
2022-11-30,16460.87,17155.5,16421.74,17101.54,2435922,0,901,00:00:00,BTCUSD_D1.csv
2022-12-01,17101.65,17311.64,16850.51,16919.69,2226970,0,901,00:00:00,BTCUSD_D1.csv
2022-12-02,16919.69,17100.7,16783.35,17007.83,1795026,0,901,00:00:00,BTCUSD_D1.csv
2022-12-03,17007.83,17180.5,16870.5,16943.39,1399808,0,901,00:00:00,BTCUSD_D1.csv
2022-12-04,16943.37,17152.09,16854.24,17105.18,1634171,0,901,00:00:00,BTCUSD_D1.csv
2022-12-05,17104.96,17417.54,16862.39,16968.42,2075713,0,901,00:00:00,BTCUSD_D1.csv
2022-12-06,16968.43,17097.69,16901.82,16987.22,1799217,0,901,00:00:00,BTCUSD_D1.csv
2022-12-07,16987.22,17136.5,16674.28,16824.24,1849177,0,901,00:00:00,BTCUSD_D1.csv
2022-12-08,16824.24,17293.6,16728.99,17176.74,1924360,0,901,00:00:00,BTCUSD_D1.csv
2022-12-09,17176.72,17350.5,17053.71,17106.69,1905420,0,901,00:00:00,BTCUSD_D1.csv
2022-12-10,17106.7,17223.09,17100.99,17120.93,1273876,0,527,00:00:00,BTCUSD_D1.csv
2022-12-11,17120.94,17265.62,17083.5,17108.7,1212825,0,901,00:00:00,BTCUSD_D1.csv
2022-12-12,17108.53,17214.98,16867.35,17170.63,2070947,0,901,00:00:00,BTCUSD_D1.csv
2022-12-13,17170.64,17994.5,17075.63,17762.44,2807304,0,901,00:00:00,BTCUSD_D1.csv
2022-12-14,17762.83,18377.17,17656.44,17826.48,2694775,0,901,00:00:00,BTCUSD_D1.csv
2022-12-15,17826.49,17871.51,17309.5,17392.11,2209312,0,901,00:00:00,BTCUSD_D1.csv
2022-12-16,17391.69,17525.84,16727.86,16826.57,2668251,0,901,00:00:00,BTCUSD_D1.csv
2022-12-17,16826.58,16867.23,16522.8,16704.51,2323992,0,901,00:00:00,BTCUSD_D1.csv
2022-12-18,16704.51,16799.93,16658.57,16741.83,1743347,0,901,00:00:00,BTCUSD_D1.csv
2022-12-19,16741.82,16856.59,16500.5,16585.16,2158336,0,901,00:00:00,BTCUSD_D1.csv
2022-12-20,16585.16,17055.5,16251.8,16873.0,2862361,0,901,00:00:00,BTCUSD_D1.csv
2022-12-21,16873.0,16920.56,16718.5,16789.42,2110708,0,901,00:00:00,BTCUSD_D1.csv
2022-12-22,16789.43,16863.65,16555.35,16791.92,2173181,0,901,00:00:00,BTCUSD_D1.csv
2022-12-23,16791.92,16946.71,16726.63,16807.43,2025353,0,531,00:00:00,BTCUSD_D1.csv
2022-12-24,16807.43,16858.5,16761.17,16818.97,1270275,0,901,00:00:00,BTCUSD_D1.csv
2022-12-25,16818.97,16852.9,16716.5,16826.1,1372598,0,876,00:00:00,BTCUSD_D1.csv
2022-12-26,16826.1,16918.05,16786.5,16828.95,1492250,0,901,00:00:00,BTCUSD_D1.csv
2022-12-27,16828.95,16967.5,16587.87,16698.26,1916864,0,901,00:00:00,BTCUSD_D1.csv
2022-12-28,16698.26,16780.26,16460.83,16522.91,2167229,0,901,00:00:00,BTCUSD_D1.csv
2022-12-29,16522.94,16659.5,16471.48,16595.19,1879906,0,901,00:00:00,BTCUSD_D1.csv
2022-12-30,16595.13,16668.5,16328.5,16580.07,1869178,0,901,00:00:00,BTCUSD_D1.csv
2022-12-31,16580.07,16639.43,16526.5,16543.38,1429745,0,901,00:00:00,BTCUSD_D1.csv
2023-01-01,16543.39,16623.23,16465.5,16602.09,1428348,0,896,00:00:00,BTCUSD_D1.csv
2023-01-02,16602.09,16794.63,16544.2,16753.56,1620943,0,901,00:00:00,BTCUSD_D1.csv
2023-01-03,16753.57,16773.9,16600.76,16660.18,1920677,0,901,00:00:00,BTCUSD_D1.csv
2023-01-04,16660.08,16986.55,16643.21,16822.37,2402052,0,901,00:00:00,BTCUSD_D1.csv
2023-01-05,16822.37,16874.61,16748.5,16844.31,1871126,0,901,00:00:00,BTCUSD_D1.csv
2023-01-06,16844.13,17035.5,16674.5,16926.35,1985084,0,901,00:00:00,BTCUSD_D1.csv
2023-01-07,16926.35,16977.06,16903.5,16934.7,1338882,0,901,00:00:00,BTCUSD_D1.csv
2023-01-08,16934.55,17017.5,16906.5,16952.78,1342650,0,901,00:00:00,BTCUSD_D1.csv
2023-01-09,16952.78,17393.85,16948.17,17177.86,2520023,0,901,00:00:00,BTCUSD_D1.csv
2023-01-10,17177.86,17494.0,17123.5,17459.24,2150256,0,901,00:00:00,BTCUSD_D1.csv
2023-01-11,17459.24,17577.22,17311.1,17553.96,2078328,0,901,00:00:00,BTCUSD_D1.csv
2023-01-12,17553.94,19106.91,17509.56,18824.9,3549465,0,901,00:00:00,BTCUSD_D1.csv
2023-01-13,18824.9,19906.5,18709.62,19810.73,3080808,0,901,00:00:00,BTCUSD_D1.csv
2023-01-14,19811.16,21248.63,19723.89,20895.9,3828756,0,901,00:00:00,BTCUSD_D1.csv
2023-01-15,20895.09,21067.52,20546.51,20895.12,2406360,0,878,00:00:00,BTCUSD_D1.csv
2023-01-16,20895.12,21463.5,20606.98,21127.91,3196583,0,901,00:00:00,BTCUSD_D1.csv
2023-01-17,21127.91,21634.07,20836.74,21307.25,2991058,0,901,00:00:00,BTCUSD_D1.csv
2023-01-18,21307.28,21643.5,20403.84,20773.94,3190199,0,901,00:00:00,BTCUSD_D1.csv
2023-01-19,20773.94,21185.48,20619.52,20928.33,2774413,0,901,00:00:00,BTCUSD_D1.csv
2023-01-20,20928.66,22441.83,20856.78,22311.13,3412787,0,901,00:00:00,BTCUSD_D1.csv
2023-01-21,22311.14,23362.83,22309.16,23199.56,3769873,0,901,00:00:00,BTCUSD_D1.csv
2023-01-22,23199.57,23206.06,22287.87,22580.86,3049622,0,888,00:00:00,BTCUSD_D1.csv
2023-01-23,22580.87,23170.08,22495.5,22991.5,3614195,0,901,00:00:00,BTCUSD_D1.csv
2023-01-24,22991.5,23157.5,22706.5,22898.41,3240473,0,901,00:00:00,BTCUSD_D1.csv
2023-01-25,22898.42,23694.74,22295.5,23585.35,3531869,0,901,00:00:00,BTCUSD_D1.csv
2023-01-26,23585.35,23810.1,22812.16,23076.12,3670375,0,901,00:00:00,BTCUSD_D1.csv
2023-01-27,23075.92,23495.16,22530.38,23080.17,3629226,0,901,00:00:00,BTCUSD_D1.csv
2023-01-28,23080.17,23181.99,22873.96,22997.3,2592253,0,901,00:00:00,BTCUSD_D1.csv
2023-01-29,22997.02,23955.68,22956.84,23789.84,3594078,0,901,00:00:00,BTCUSD_D1.csv
2023-01-30,23789.84,23873.07,22554.38,22738.98,3792224,0,901,00:00:00,BTCUSD_D1.csv
2023-01-31,22738.98,23216.51,22495.5,22944.02,3371622,0,901,00:00:00,BTCUSD_D1.csv
2023-02-01,22944.02,23795.49,22755.73,23675.75,3178038,0,901,00:00:00,BTCUSD_D1.csv
2023-02-02,23676.3,24248.53,23408.52,23443.23,4015220,0,901,00:00:00,BTCUSD_D1.csv
2023-02-03,23443.23,23710.5,23200.04,23374.51,3934729,0,901,00:00:00,BTCUSD_D1.csv
2023-02-04,23374.51,23582.22,23249.46,23409.13,2733715,0,901,00:00:00,BTCUSD_D1.csv
2023-02-05,23409.01,23444.86,22738.5,22891.26,3142826,0,901,00:00:00,BTCUSD_D1.csv
2023-02-06,22891.26,23149.77,22623.63,22910.61,3452767,0,901,00:00:00,BTCUSD_D1.csv
2023-02-07,22910.55,23345.56,22633.5,23192.41,4015938,0,901,00:00:00,BTCUSD_D1.csv
2023-02-08,23191.75,23446.56,22661.35,22951.22,3828013,0,752,00:00:00,BTCUSD_D1.csv
2023-02-09,22950.95,23006.57,21703.02,21852.01,4456838,0,901,00:00:00,BTCUSD_D1.csv
2023-02-10,21852.01,21949.75,21446.5,21530.56,4275082,0,901,00:00:00,BTCUSD_D1.csv
2023-02-11,21530.56,21844.57,21514.73,21819.02,2744820,0,901,00:00:00,BTCUSD_D1.csv
2023-02-12,21819.02,22085.49,21698.62,21733.91,2638955,0,901,00:00:00,BTCUSD_D1.csv
2023-02-13,21733.91,21889.31,21346.57,21609.3,3852872,0,901,00:00:00,BTCUSD_D1.csv
2023-02-14,21608.88,22311.55,21565.5,22237.32,3459177,0,901,00:00:00,BTCUSD_D1.csv
2023-02-15,22237.34,24295.49,22042.78,24170.5,3671808,0,901,00:00:00,BTCUSD_D1.csv
2023-02-16,24170.5,25245.29,24104.27,24532.33,4817380,0,901,00:00:00,BTCUSD_D1.csv
2023-02-17,24532.33,25015.5,23334.87,24475.84,4913227,0,901,00:00:00,BTCUSD_D1.csv
2023-02-18,24476.62,24868.93,24047.23,24611.33,3341491,0,901,00:00:00,BTCUSD_D1.csv
2023-02-19,24611.33,25185.79,24247.96,24536.57,3389794,0,901,00:00:00,BTCUSD_D1.csv
2023-02-20,24536.57,25109.85,23836.33,24764.15,4528089,0,901,00:00:00,BTCUSD_D1.csv
2023-02-21,24764.16,25245.49,24143.84,24192.72,4385902,0,901,00:00:00,BTCUSD_D1.csv
2023-02-22,24192.72,24470.65,23570.19,23797.27,3472962,0,901,00:00:00,BTCUSD_D1.csv
2023-02-23,23797.27,24594.88,23603.5,23868.01,4852545,0,901,00:00:00,BTCUSD_D1.csv
2023-02-24,23868.01,24126.71,22836.69,23098.98,4633869,0,901,00:00:00,BTCUSD_D1.csv
2023-02-25,23099.29,23214.49,22795.66,22930.07,2944279,0,901,00:00:00,BTCUSD_D1.csv
2023-02-26,22930.07,23681.26,22897.38,23556.1,3265703,0,901,00:00:00,BTCUSD_D1.csv
2023-02-27,23556.1,23892.2,23102.26,23376.23,4967386,0,901,00:00:00,BTCUSD_D1.csv
2023-02-28,23375.42,23594.94,23016.47,23134.32,3636663,0,901,00:00:00,BTCUSD_D1.csv
2023-03-01,23134.33,23994.14,23015.52,23549.54,4098946,0,901,00:00:00,BTCUSD_D1.csv
2023-03-02,23549.54,23792.27,23191.33,23404.23,3565031,0,901,00:00:00,BTCUSD_D1.csv
2023-03-03,23404.23,23551.36,21966.63,22234.88,3636569,0,901,00:00:00,BTCUSD_D1.csv
2023-03-04,22235.1,22404.95,22152.58,22208.77,2033651,0,901,00:00:00,BTCUSD_D1.csv
2023-03-05,22208.76,22654.44,22184.72,22477.44,2342500,0,901,00:00:00,BTCUSD_D1.csv
2023-03-06,22477.45,22595.49,22253.5,22404.02,3140085,0,901,00:00:00,BTCUSD_D1.csv
2023-03-07,22404.02,22553.05,21922.5,22051.45,3236343,0,901,00:00:00,BTCUSD_D1.csv
2023-03-08,22051.45,22281.56,21835.63,22005.61,3494115,0,901,00:00:00,BTCUSD_D1.csv
2023-03-09,22005.61,22011.34,20038.22,20211.09,4494796,0,901,00:00:00,BTCUSD_D1.csv
2023-03-10,20210.55,20488.21,19544.59,20072.7,5900114,0,901,00:00:00,BTCUSD_D1.csv
2023-03-11,20072.7,20678.88,19760.53,20349.41,5381745,0,901,00:00:00,BTCUSD_D1.csv
2023-03-12,20349.41,21353.5,20266.1,21269.41,4147909,0,901,00:00:00,BTCUSD_D1.csv
2023-03-13,21269.42,24495.0,21096.19,24077.82,6888571,0,901,00:00:00,BTCUSD_D1.csv
2023-03-14,24077.82,26382.36,23933.5,24532.54,6537859,0,901,00:00:00,BTCUSD_D1.csv
2023-03-15,24532.54,25190.81,23892.44,24418.19,6179354,0,901,00:00:00,BTCUSD_D1.csv
2023-03-16,24418.19,25162.5,24118.5,24909.52,5583917,0,901,00:00:00,BTCUSD_D1.csv
2023-03-17,24909.54,27231.26,24827.51,27088.91,5964637,0,901,00:00:00,BTCUSD_D1.csv
2023-03-18,27089.05,27750.52,26573.5,27185.54,5530633,0,901,00:00:00,BTCUSD_D1.csv
2023-03-19,27185.54,28385.1,26805.5,27972.16,5512246,0,901,00:00:00,BTCUSD_D1.csv
2023-03-20,27972.17,28465.63,27119.97,27991.45,6518568,0,294,00:00:00,BTCUSD_D1.csv
2023-03-21,27990.72,28434.03,27298.6,27992.95,6942795,0,901,00:00:00,BTCUSD_D1.csv
2023-03-22,27992.95,28863.54,26597.3,27079.04,748751,0,901,00:00:00,BTCUSD_D1.csv
2023-03-23,27079.02,28745.49,26969.26,28159.29,269702,0,901,00:00:00,BTCUSD_D1.csv
2023-03-24,28159.29,28433.49,26995.5,27330.63,178201,0,901,00:00:00,BTCUSD_D1.csv
2023-03-25,27330.22,27780.67,27151.59,27407.03,132929,0,901,00:00:00,BTCUSD_D1.csv
2023-03-26,27405.31,28189.89,27386.55,27773.13,116917,0,901,00:00:00,BTCUSD_D1.csv
2023-03-27,27772.82,28138.49,26503.6,27039.34,220676,0,901,00:00:00,BTCUSD_D1.csv
2023-03-28,27039.34,27510.51,26627.28,27302.7,207994,0,901,00:00:00,BTCUSD_D1.csv
2023-03-29,27302.7,28645.02,27091.15,28384.08,221061,0,901,00:00:00,BTCUSD_D1.csv
2023-03-30,28384.08,29179.77,27681.5,28145.5,257886,0,901,00:00:00,BTCUSD_D1.csv
2023-03-31,28145.49,28652.18,27507.21,28387.3,218550,0,901,00:00:00,BTCUSD_D1.csv
2023-04-01,28387.3,28815.16,28215.76,28442.28,96240,0,901,00:00:00,BTCUSD_D1.csv
2023-04-02,28442.28,28550.49,27851.93,28054.25,98061,0,901,00:00:00,BTCUSD_D1.csv
2023-04-03,28054.25,28495.49,27455.5,27578.27,200021,0,901,00:00:00,BTCUSD_D1.csv
2023-04-04,27578.27,28437.41,27195.74,28240.87,170450,0,901,00:00:00,BTCUSD_D1.csv
2023-04-05,28240.87,28767.93,27800.6,28146.11,163881,0,901,00:00:00,BTCUSD_D1.csv
2023-04-06,28146.11,28231.64,27706.5,27971.34,106277,0,901,00:00:00,BTCUSD_D1.csv
2023-04-07,27971.34,28095.49,27762.44,27859.7,61299,0,901,00:00:00,BTCUSD_D1.csv
2023-04-08,27859.7,28150.48,27853.8,27907.19,33706,0,901,00:00:00,BTCUSD_D1.csv
2023-04-09,27907.19,28245.49,27795.5,28110.13,48322,0,901,00:00:00,BTCUSD_D1.csv
2023-04-10,28110.13,29371.5,28110.13,29110.61,129008,0,901,00:00:00,BTCUSD_D1.csv
2023-04-11,29110.61,30544.62,29085.84,30160.54,178262,0,901,00:00:00,BTCUSD_D1.csv
2023-04-12,30160.4,30479.73,29632.9,29942.97,162815,0,901,00:00:00,BTCUSD_D1.csv
2023-04-13,29942.97,30588.49,29791.5,30247.46,143668,0,901,00:00:00,BTCUSD_D1.csv
2023-04-14,30247.46,30995.49,29961.5,30444.32,207502,0,901,00:00:00,BTCUSD_D1.csv
2023-04-15,30444.32,30591.09,30197.5,30276.15,66055,0,901,00:00:00,BTCUSD_D1.csv
2023-04-16,30276.15,30544.78,30115.5,30338.54,65497,0,901,00:00:00,BTCUSD_D1.csv
2023-04-17,30338.54,30400.31,29236.1,29439.25,140151,0,901,00:00:00,BTCUSD_D1.csv
2023-04-18,29439.25,30480.49,29092.28,30414.61,139443,0,901,00:00:00,BTCUSD_D1.csv
2023-04-19,30414.61,30438.22,28995.5,29233.21,239900,0,765,00:00:00,BTCUSD_D1.csv
2023-04-20,29232.92,29235.64,28005.5,28200.06,262170,0,901,00:00:00,BTCUSD_D1.csv
2023-04-21,28200.06,28369.51,27161.5,27267.39,235131,0,901,00:00:00,BTCUSD_D1.csv
2023-04-22,27267.3,27798.4,27120.5,27629.95,94934,0,901,00:00:00,BTCUSD_D1.csv
2023-04-23,27629.95,27877.55,27306.75,27500.11,122607,0,901,00:00:00,BTCUSD_D1.csv
2023-04-24,27500.11,27994.48,26938.32,27455.94,208153,0,901,00:00:00,BTCUSD_D1.csv
2023-04-25,27455.94,28042.21,27187.5,27970.51,156838,0,901,00:00:00,BTCUSD_D1.csv
2023-04-26,27970.51,30027.62,27295.92,28408.88,349087,0,901,00:00:00,BTCUSD_D1.csv
2023-04-27,28408.88,29885.49,28084.38,29614.8,431041,0,901,00:00:00,BTCUSD_D1.csv
2023-04-28,29614.8,29778.62,28886.5,29333.5,215639,0,901,00:00:00,BTCUSD_D1.csv
2023-04-29,29333.5,29443.57,29026.5,29216.93,78357,0,901,00:00:00,BTCUSD_D1.csv
2023-04-30,29216.93,29964.88,29075.09,29325.39,158643,0,901,00:00:00,BTCUSD_D1.csv
2023-05-01,29324.73,29481.99,27662.45,27673.59,247039,0,901,00:00:00,BTCUSD_D1.csv
2023-05-02,27673.59,28875.08,27668.36,28671.47,211732,0,901,00:00:00,BTCUSD_D1.csv
2023-05-03,28671.47,28810.92,28109.19,28514.21,278876,0,901,00:00:00,BTCUSD_D1.csv
2023-05-04,28514.18,29372.49,28513.21,28865.65,198452,0,901,00:00:00,BTCUSD_D1.csv
2023-05-05,28865.65,29672.49,28743.5,29488.62,219714,0,901,00:00:00,BTCUSD_D1.csv
2023-05-06,29487.87,29815.49,28295.5,28791.39,203564,0,901,00:00:00,BTCUSD_D1.csv
2023-05-07,28791.39,29133.78,28637.39,28907.57,126182,0,901,00:00:00,BTCUSD_D1.csv
2023-05-08,28907.32,28948.36,27257.5,27530.41,304699,0,901,00:00:00,BTCUSD_D1.csv
2023-05-09,27530.41,27813.49,27348.5,27644.71,179468,0,901,00:00:00,BTCUSD_D1.csv
2023-05-10,27644.71,28323.84,26772.5,27852.72,276285,0,901,00:00:00,BTCUSD_D1.csv
2023-05-11,27852.72,27863.89,26697.55,26991.67,258454,0,901,00:00:00,BTCUSD_D1.csv
2023-05-12,26991.67,27086.61,25806.96,26433.91,259733,0,901,00:00:00,BTCUSD_D1.csv
2023-05-13,26433.92,27040.47,26433.92,26900.35,114467,0,901,00:00:00,BTCUSD_D1.csv
2023-05-14,26900.35,27195.49,26556.03,26938.04,104198,0,901,00:00:00,BTCUSD_D1.csv
2023-05-15,26938.04,27659.08,26721.5,27341.8,168451,0,901,00:00:00,BTCUSD_D1.csv
2023-05-16,27341.8,27381.54,26847.61,26946.91,142066,0,901,00:00:00,BTCUSD_D1.csv
2023-05-17,26946.91,27462.51,26540.21,27336.09,145894,0,901,00:00:00,BTCUSD_D1.csv
2023-05-18,27336.09,27495.49,26356.7,26716.13,184379,0,901,00:00:00,BTCUSD_D1.csv
2023-05-19,26716.13,27178.0,26625.5,26826.53,125321,0,901,00:00:00,BTCUSD_D1.csv
2023-05-20,26826.53,27145.23,26820.61,27006.78,42501,0,901,00:00:00,BTCUSD_D1.csv
2023-05-21,27006.77,27273.04,26771.73,26841.29,63643,0,847,00:00:00,BTCUSD_D1.csv
2023-05-22,26841.27,27095.38,26533.71,26890.63,110685,0,901,00:00:00,BTCUSD_D1.csv
2023-05-23,26890.63,27490.33,26793.61,27210.6,119480,0,901,00:00:00,BTCUSD_D1.csv
2023-05-24,27210.6,27244.87,26076.0,26399.68,151591,0,901,00:00:00,BTCUSD_D1.csv
2023-05-25,26399.68,26627.47,25867.39,26480.71,111992,0,65,00:00:00,BTCUSD_D1.csv
2023-05-26,26480.71,26927.65,26322.74,26743.15,83840,0,901,00:00:00,BTCUSD_D1.csv
2023-05-27,26743.15,26841.01,26546.5,26747.01,38061,0,901,00:00:00,BTCUSD_D1.csv
2023-05-28,26747.01,27737.15,26729.34,27549.97,90963,0,901,00:00:00,BTCUSD_D1.csv
2023-05-29,27549.97,28442.63,27520.1,27678.27,127827,0,901,00:00:00,BTCUSD_D1.csv
2023-05-30,27678.27,28034.08,27549.5,27758.01,113459,0,901,00:00:00,BTCUSD_D1.csv
2023-05-31,27757.83,27837.49,26834.5,27109.69,133007,0,901,00:00:00,BTCUSD_D1.csv
2023-06-01,27109.69,27342.49,26600.55,26858.49,116312,0,901,00:00:00,BTCUSD_D1.csv
2023-06-02,26858.49,27283.13,26500.5,27168.83,120539,0,901,00:00:00,BTCUSD_D1.csv
2023-06-03,27168.79,27326.99,27021.09,27057.83,42413,0,901,00:00:00,BTCUSD_D1.csv
2023-06-04,27057.83,27293.49,26910.39,27237.0,41344,0,901,00:00:00,BTCUSD_D1.csv
2023-06-05,27236.85,27450.51,25383.5,25626.65,229899,0,901,00:00:00,BTCUSD_D1.csv
2023-06-06,25626.65,27215.07,25346.52,26936.8,192852,0,901,00:00:00,BTCUSD_D1.csv
2023-06-07,26936.8,27384.27,26231.5,26355.43,214598,0,813,00:00:00,BTCUSD_D1.csv
2023-06-08,26355.43,26805.49,26120.51,26632.8,132660,0,901,00:00:00,BTCUSD_D1.csv
2023-06-09,26632.8,26778.77,26265.41,26446.65,95737,0,901,00:00:00,BTCUSD_D1.csv
2023-06-10,26446.65,26529.09,25353.5,25746.74,268936,0,901,00:00:00,BTCUSD_D1.csv
2023-06-11,25746.74,26198.5,25630.2,26119.18,117581,0,901,00:00:00,BTCUSD_D1.csv
2023-06-12,26119.18,26135.27,25597.61,25888.98,152169,0,901,00:00:00,BTCUSD_D1.csv
2023-06-13,25888.98,26428.41,25708.07,25843.47,176088,0,901,00:00:00,BTCUSD_D1.csv
2023-06-14,25843.21,26093.0,24816.06,24924.93,138077,0,901,00:00:00,BTCUSD_D1.csv
2023-06-15,24924.93,25605.55,24795.5,25561.59,157508,0,901,00:00:00,BTCUSD_D1.csv
2023-06-16,25561.5,26513.5,25170.97,26407.63,160997,0,901,00:00:00,BTCUSD_D1.csv
2023-06-17,26407.63,26821.62,26176.5,26537.35,94602,0,901,00:00:00,BTCUSD_D1.csv
2023-06-18,26537.11,26695.49,26350.6,26469.24,60933,0,901,00:00:00,BTCUSD_D1.csv
2023-06-19,26469.24,27063.58,26251.35,26719.49,121253,0,901,00:00:00,BTCUSD_D1.csv
2023-06-20,26719.49,28237.35,26647.5,28153.49,182791,0,901,00:00:00,BTCUSD_D1.csv
2023-06-21,28153.49,30795.49,28063.41,29983.5,320495,0,901,00:00:00,BTCUSD_D1.csv
2023-06-22,29982.86,30495.49,29521.11,30147.57,190055,0,901,00:00:00,BTCUSD_D1.csv
2023-06-23,30147.22,31426.5,29795.5,30901.57,213483,0,901,00:00:00,BTCUSD_D1.csv
2023-06-24,30901.25,30914.49,30245.5,30503.05,106096,0,901,00:00:00,BTCUSD_D1.csv
2023-06-25,30502.28,31040.06,30272.99,30369.5,99972,0,901,00:00:00,BTCUSD_D1.csv
2023-06-26,30369.5,30661.49,29925.5,30157.27,147525,0,901,00:00:00,BTCUSD_D1.csv
2023-06-27,30157.27,30990.47,30094.5,30645.45,116231,0,901,00:00:00,BTCUSD_D1.csv
2023-06-28,30645.45,30731.73,29854.22,30103.5,120621,0,901,00:00:00,BTCUSD_D1.csv
2023-06-29,30103.5,30839.47,30025.5,30394.47,91200,0,901,00:00:00,BTCUSD_D1.csv
2023-06-30,30394.1,31277.49,29495.5,30393.04,239510,0,901,00:00:00,BTCUSD_D1.csv
2023-07-01,30393.38,30657.09,30316.07,30578.08,42132,0,901,00:00:00,BTCUSD_D1.csv
2023-07-02,30578.08,30684.78,30150.5,30583.96,44668,0,901,00:00:00,BTCUSD_D1.csv
2023-07-03,30583.96,31375.49,30420.97,31116.68,99752,0,901,00:00:00,BTCUSD_D1.csv
2023-07-04,31117.49,31346.18,30615.5,30792.63,78243,0,901,00:00:00,BTCUSD_D1.csv
2023-07-05,30792.63,30873.56,30195.5,30455.78,82537,0,901,00:00:00,BTCUSD_D1.csv
2023-07-06,30455.78,31495.49,29883.47,30310.66,180243,0,901,00:00:00,BTCUSD_D1.csv
2023-07-07,30310.66,30444.49,29696.52,30259.62,133494,0,901,00:00:00,BTCUSD_D1.csv
2023-07-08,30259.62,30382.3,30039.97,30153.71,31975,0,901,00:00:00,BTCUSD_D1.csv
2023-07-09,30153.71,30440.76,30110.5,30189.49,32499,0,901,00:00:00,BTCUSD_D1.csv
2023-07-10,30188.31,31041.27,29945.5,30774.5,83096,0,901,00:00:00,BTCUSD_D1.csv
2023-07-11,30773.37,30809.12,30185.5,30567.02,86664,0,901,00:00:00,BTCUSD_D1.csv
2023-07-12,30567.02,30975.49,30205.5,30343.49,97892,0,901,00:00:00,BTCUSD_D1.csv
2023-07-13,30343.49,31799.69,30246.5,31368.41,142651,0,901,00:00:00,BTCUSD_D1.csv
2023-07-14,31368.41,31625.49,29895.5,30184.68,155845,0,901,00:00:00,BTCUSD_D1.csv
2023-07-15,30184.67,30386.39,30142.98,30297.51,29766,0,901,00:00:00,BTCUSD_D1.csv
2023-07-16,30297.5,30436.95,30059.79,30267.14,31635,0,554,00:00:00,BTCUSD_D1.csv
2023-07-17,30267.14,30356.49,29654.7,29921.68,84188,0,901,00:00:00,BTCUSD_D1.csv
2023-07-18,29921.68,30280.28,29507.5,29773.49,94137,0,901,00:00:00,BTCUSD_D1.csv
2023-07-19,29773.49,30184.5,29749.96,29960.44,71138,0,901,00:00:00,BTCUSD_D1.csv
2023-07-20,29960.43,30412.95,29566.46,29735.22,90572,0,901,00:00:00,BTCUSD_D1.csv
2023-07-21,29735.22,30057.19,29721.84,29875.5,48613,0,901,00:00:00,BTCUSD_D1.csv
2023-07-22,29875.5,29994.49,29797.16,29822.74,19700,0,901,00:00:00,BTCUSD_D1.csv
2023-07-23,29822.74,30344.99,29620.6,30138.99,38800,0,901,00:00:00,BTCUSD_D1.csv
2023-07-24,30138.99,30138.99,28857.4,29144.65,88487,0,901,00:00:00,BTCUSD_D1.csv
2023-07-25,29144.65,29370.31,29043.15,29225.34,40637,0,901,00:00:00,BTCUSD_D1.csv
2023-07-26,29225.34,29685.5,29092.44,29573.59,64565,0,901,00:00:00,BTCUSD_D1.csv
2023-07-27,29573.59,29653.85,29079.35,29140.06,51782,0,901,00:00:00,BTCUSD_D1.csv
2023-07-28,29140.06,29537.71,29118.62,29333.97,41763,0,901,00:00:00,BTCUSD_D1.csv
2023-07-29,29333.97,29402.41,29251.68,29350.73,13077,0,901,00:00:00,BTCUSD_D1.csv
2023-07-30,29350.73,29444.49,29028.66,29266.45,24187,0,147,00:00:00,BTCUSD_D1.csv
2023-07-31,29265.5,29525.49,29097.3,29203.77,43615,0,901,00:00:00,BTCUSD_D1.csv
